company_name,company_slug,company_url,review_count,company_type,company_size,company_address,processed
VMO Holdings,vmo-holdings,https://congty.review/companies/vmo-holdings,9,outsource,,,True
Viet Nam Ureka Media,viet-nam-ureka-media,https://congty.review/companies/viet-nam-ureka-media,5,outsource,1-50,02 Đường số 44 District 2 Ho Chi Minh,True
Phong Vũ,phong-vu,https://congty.review/companies/phong-vu,24,product,51-150,198 Nguyen Thi Minh Khai District 3 Ho Chi Minh,True
ezCloud,ezcloud,https://congty.review/companies/ezcloud,98,product,51-150,266 Đội Cấn Ba Dinh Ha Noi,True
buymed,buymed,https://congty.review/companies/buymed,0,,,,True
Westcoast International Dental Clinic,westcoast-international-dental-clinic,https://congty.review/companies/westcoast-international-dental-clinic,3,outsource,51-150,"17-19-21 Lý Tự Trọng, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh",True
SeoNgon,seongon,https://congty.review/companies/seongon,6,outsource,51-150,"25 Phố Nam Đồng, Nam Đồng, Đống Đa, Hà Nội",True
LacHong Tech,lachong-tech,https://congty.review/companies/lachong-tech,20,product,1-50,"B15 Khu Đô thị Đại Kim, đường Nguyễn Cảnh Dị Hoang Mai Ha Noi",True
GeoComply,geocomply,https://congty.review/companies/geocomply,53,product,51-150,"49 Mạc Đinh Chi, Phường DaKao, Quận 1, HCMC",True
Nam Việt Corp,nam-viet-corp,https://congty.review/companies/nam-viet-corp,9,product,151-500,"Dịch Vọng, quận Cầu Giấy, Hà Nội, Việt Nam",True
Việt Vang,viet-vang,https://congty.review/companies/viet-vang,11,outsource,1-50,7 Trần Xuân Hòa District 5 Ho Chi Minh,True
Công Ty TNHH Công Nghệ D.C,cong-ty-tnhh-cong-nghe-d-c,https://congty.review/companies/cong-ty-tnhh-cong-nghe-d-c,21,product,51-150,"56 Nghĩa Thục, P5, Q5, Tp.HCM",True
Trung Nam Group,trung-nam-group,https://congty.review/companies/trung-nam-group,28,product,301-500,"Ho Chi Minh, Others",True
Vikoisoft,vikoisoft,https://congty.review/companies/vikoisoft,0,IT,51-200,Hà Nội,True
Vnpt Bdg - Vnpt Bình Dương - Trung Tâm Kinh Doanh Vnpt Bình Dương,vnpt-bdg-vnpt-binh-duong-trung-tam-kinh-doanh-vnpt-binh-duong,https://congty.review/companies/vnpt-bdg-vnpt-binh-duong-trung-tam-kinh-doanh-vnpt-binh-duong,3,outsource,51-150,"Số 326, Đại lộ Bình Dương, Phường Phú Hòa, Thành phố Thủ Dầu Một, Bình Dương",True
Hyra Holdings,hyra-holdings,https://congty.review/companies/hyra-holdings,0,IT,,Hà Nội,True
GTV SEO,gtv-seo,https://congty.review/companies/gtv-seo,30,product,1-50,Ho Chi Minh,True
Enrich & Co.,enrich-co,https://congty.review/companies/enrich-co,4,product,1-50,"Tan Binh, Ho Chi Minh",True
Taisun Vietnam,taisun-vietnam,https://congty.review/companies/taisun-vietnam,6,product,501-1000,Đường N5 KCN Tây Bắc Củ Chi Ho Chi Minh,True
ID Communication Group,id-communication-group,https://congty.review/companies/id-communication-group,0,IMC,40,TP.HCM,True
H&L CONSULTING JSC,h-l-consulting-jsc,https://congty.review/companies/h-l-consulting-jsc,4,outsource,,,True
SAVIPHARM,savipharm,https://congty.review/companies/savipharm,3,product,301-500,District 7 Ho Chi Minh,True
Tinh Van Consulting,tinh-van-consulting,https://congty.review/companies/tinh-van-consulting,38,product,51-150,15 HACINCO Student Village Thanh Xuan Ha Noi,True
Buymed,thuocsi-vn,https://congty.review/companies/thuocsi-vn,237,product,1-50,"Tầng 8, Tòa nhà Vincom Center Đồng Khởi, 72 Lê Thánh Tôn - Phường Bến Nghé - Quận 1 - TP Hồ Chí Minh.",True
Công ty TNHH Technet Global,cong-ty-tnhh-technet-global,https://congty.review/companies/cong-ty-tnhh-technet-global,1,Công nghệ,25-99,"Số 281-283-285-287 Nguyễn Thiện Thuật, Phường 01, Quận 3, Thành phố Hồ Chí Minh, Việt Nam",True
Công Ty Giải Pháp Doanh Nghiệp Exnodes,cong-ty-giai-phap-doanh-nghiep-exnodes,https://congty.review/companies/cong-ty-giai-phap-doanh-nghiep-exnodes,1,IT Phần mềm,11-50,"625 Nguyễn Trãi, Phường 11, Quận 5, Hồ Chí Minh",True
Công Ty Cổ Phần Công Nghệ Truyền Thông Hành Động ACT GROUP,cong-ty-co-phan-cong-nghe-truyen-thong-hanh-dong-act-group,https://congty.review/companies/cong-ty-co-phan-cong-nghe-truyen-thong-hanh-dong-act-group,0,Agency Marketing,10 nhân viên,"Số 27, Ngõ 16 Hoàng Cầu, Quận Đống Đa, TP Hà Nội",True
icondo Vietnam,icondo-vietnam,https://congty.review/companies/icondo-vietnam,0,IT,11-50,TP HCM,True
LVAG,lvag,https://congty.review/companies/lvag,0,,,Hồ chí minh,True
PVAGROUP,pvagroup,https://congty.review/companies/pvagroup,1,1-10,,"Số 7 Đường Gamuda Gardens 3.7/8 Khu đô thị Gamuda Gardens, P.Hoàng Mai, TP.Hà Nội, Việt Nam",True
RiverCrane Vietnam,rivercrane-vietnam,https://congty.review/companies/rivercrane-vietnam,27,product,51-150,"Tầng 20, 132, Hàm Nghi District 1 Ho Chi Minh",True
công ty cổ phần greenfeed việt nam,cong-ty-co-phan-greenfeed-viet-nam,https://congty.review/companies/cong-ty-co-phan-greenfeed-viet-nam,0,1000+,,TP.HCM,True
Công ty Cổ Phần Đối Tác Chân Thật,cong-ty-co-phan-doi-tac-chan-that,https://congty.review/companies/cong-ty-co-phan-doi-tac-chan-that,50,product,51-150,Ho Chi Minh,True
Ecozen International JSC,ecozen-international-jsc,https://congty.review/companies/ecozen-international-jsc,89,product,51-150,"41 Thép Mới, Phường 12, Tân Bình, Thành phố Hồ Chí Minh 700000",True
Meey Land,cong-ty-co-phan-tap-doan-meey-land,https://congty.review/companies/cong-ty-co-phan-tap-doan-meey-land,365,product,1-50,"Dong Da, Ha Noi",True
Nestle,nestle,https://congty.review/companies/nestle,0,,,Đồng nai,True
Bệnh Viện Đa Khoa Quốc Tế Thu Cúc,benh-vien-da-khoa-quoc-te-thu-cuc,https://congty.review/companies/benh-vien-da-khoa-quoc-te-thu-cuc,9,product,301-500,Ha Noi,True
CÔNG TY TNHH TECHNO SERVICE VIỆT NAM,cong-ty-tnhh-techno-service-viet-nam,https://congty.review/companies/cong-ty-tnhh-techno-service-viet-nam,1,Xây dựng - Nhân sự - Nhật bản,1-10,"44, Đường Lê Văn Duyệt, Phường Gia Định, TP Hồ Chí Minh",True
FTI Global,fti-global,https://congty.review/companies/fti-global,13,product,151-300,"Ha Noi, Ho Chi Minh",True
CÔNG TY CỔ PHẦN SẢN XUẤT CÔNG NGHỆ PHÚC TẤN,cong-ty-co-phan-san-xuat-cong-nghe-phuc-tan,https://congty.review/companies/cong-ty-co-phan-san-xuat-cong-nghe-phuc-tan,0,Đấu thầu,5,"Hồ Chí Minh, Thủ Đức",True
Thiết Kế Thời Trang Faslink JSC,thiet-ke-thoi-trang-faslink-jsc,https://congty.review/companies/thiet-ke-thoi-trang-faslink-jsc,12,product,51-150,"176 Hồng Bàng, Phường 12, Quận 5,TP. Hồ Chí Minh",True
FINVIET,finviet,https://congty.review/companies/finviet,27,product,51-150,3 Thành Thái District 10 Ho Chi Minh,True
Xoài Concept,xoai-concept,https://congty.review/companies/xoai-concept,3,product,1-10,"483a Nguyễn Thị Thập, Tân Phong, Quận 7",True
Poptech,poptech,https://congty.review/companies/poptech,0,,,TP.HCM,True
Offspring Digital Viet Nam,offspring-digital-viet-nam,https://congty.review/companies/offspring-digital-viet-nam,13,outsource,1-50,128 Trấn Vũ Ba Dinh Ha Noi,True
công ty nam việt,cong-ty-nam-viet,https://congty.review/companies/cong-ty-nam-viet,0,51-200,,tp hcm,True
Yamasa Entertainment Vietnam,yamasa-entertainment-vietnam,https://congty.review/companies/yamasa-entertainment-vietnam,12,product,51-150,"285 CMT8, Ward 12 District 10 Ho Chi Minh",True
Công Ty Cổ Phần Nhanh.vn,cong-ty-co-phan-nhanh-vn,https://congty.review/companies/cong-ty-co-phan-nhanh-vn,6,outsource,151-500,"102 Thái Thịnh, Phường Trung Liệt, Quận Đống Đa, Thành phố Hà Nội, Việt Nam",True
nguyễn hoàng,nguyen-hoang,https://congty.review/companies/nguyen-hoang,0,,,,True
SRV,srv,https://congty.review/companies/srv,0,IT,,Hà Nội,True
Cuộc Sống Xanh,cuoc-song-xanh,https://congty.review/companies/cuoc-song-xanh,3,product,1-10,"73 Lò Đúc, Phạm Đình Hổ, Hoàn Kiếm, Hà Nộ",True
ekino Vietnam,ekino-vietnam,https://congty.review/companies/ekino-vietnam,58,outsource,51-150,184 Lê Đại Hành Q.11 Ho Chi Minh,True
meetup travel,meetup-travel,https://congty.review/companies/meetup-travel,0,,,Hà Nội,True
Công ty Cổ phần Tập đoàn Bách Việt,cong-ty-co-phan-tap-doan-bach-viet,https://congty.review/companies/cong-ty-co-phan-tap-doan-bach-viet,0,Bất động sản,,Hà Nội,True
Trung Chính Audio,trung-chinh-audio,https://congty.review/companies/trung-chinh-audio,3,Product,1-50,"Hà Nội, HCM",True
ATI JSC,ati-jsc,https://congty.review/companies/ati-jsc,55,outsource,11-50,"Tòa nhà MB Bank, 63 Lê Văn Lương, Trung Hoà, Cầu Giấy, Hà Nội. Hội sở MB Bank 21 Cát Linh, Đống Đa, Hà Nội",True
AIA Vietnam,aia-vietnam,https://congty.review/companies/aia-vietnam,34,product,151-300,235 Nguyễn Văn Cừ District 1 Ho Chi Minh,True
Công ty cổ phần TINI,cong-ty-co-phan-tini,https://congty.review/companies/cong-ty-co-phan-tini,0,,,,True
Công ty TNHH URHOUSE,cong-ty-tnhh-urhouse,https://congty.review/companies/cong-ty-tnhh-urhouse,0,Thiết kế nội thất,1-10,"Thảo Điền, TP HCM",True
Vinmoc,vinmoc,https://congty.review/companies/vinmoc,1,,,,True
công ty môi trường văn lang,cong-ty-moi-truong-van-lang,https://congty.review/companies/cong-ty-moi-truong-van-lang,0,môi trường,51-200,tphcm,True
CÔNG TY TNHH CÔNG NGHỆ VÀ DỊCH VỤ THUẾ TAXNET,cong-ty-tnhh-cong-nghe-va-dich-vu-thue-taxnet,https://congty.review/companies/cong-ty-tnhh-cong-nghe-va-dich-vu-thue-taxnet,1,Kế toán / Kiểm toán,51-200,"Phòng 203, Tầng 2 Số 21-23 Nguyễn Công Hoan, Phường Giảng Võ, TP Hà Nội, Việt Nam",True
C.T Group,c-t-group,https://congty.review/companies/c-t-group,94,product,151-300,60 Truong Son Tan Binh Ho Chi Minh,True
AWING,awing,https://congty.review/companies/awing,11,product,1-50,"Tầng 3, tòa nhà 15 AV, Hồ Xuân Hương Hai Ba Trung Ha Noi",True
Coin98 Finance - Ninety Eight,coin98-finance,https://congty.review/companies/coin98-finance,11,Other,1-50,"Số 6 Cửu Long, Phường 2, Q.Tân Bình, TP.HCM",True
Mona Media,mona-media,https://congty.review/companies/mona-media,50,product,1-50,"District 11, Ho Chi Minh",True
Solar Viet Nam,solar-viet-nam,https://congty.review/companies/solar-viet-nam,52,product,1-50,"số 1 ngõ 27, đường Kiều Mai, Phường Phúc Diễn Bac Tu Liem Ha Noi",True
Pharmacity,pharmacity,https://congty.review/companies/pharmacity,83,product,151-300,248 A Nơ Trang Long Binh Thanh Ho Chi Minh,True
Neox (NeoPay),neox-neopay,https://congty.review/companies/neox-neopay,7,product,51-150,"Topaz Tower Lầu 8, 66 Phó Đức Chính, Quận 1, Thành phố Hồ Chí Minh",True
Truong Hai Auto (Thaco),truong-hai-auto-thaco,https://congty.review/companies/truong-hai-auto-thaco,342,product,301-500,80 Nguyễn Văn Trỗi Phu Nhuan Ho Chi Minh,True
Novaland,novaland,https://congty.review/companies/novaland,63,product,301-500,65 Nguyen Du District 1 Ho Chi Minh,True
Review Công Ty,review-cong-ty,https://congty.review/companies/review-cong-ty,12,product,1-50,"review-congty.net, review-congty.org, reviewcty",True
Cbre Vietnam,cbre-vietnam,https://congty.review/companies/cbre-vietnam,4,outsource,501-1000,"76A Lê Lai, Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh",True
CÔNG TY CÔNG NGHỆ THÔNG TIN VNPT,cong-ty-cong-nghe-thong-tin-vnpt,https://congty.review/companies/cong-ty-cong-nghe-thong-tin-vnpt,283,product,1-50,57 Huỳnh Thúc Kháng Dong Da Ha Noi,True
TMA Solutions,tma-solutions,https://congty.review/companies/tma-solutions,544,outsource,,111 Nguyen Dinh Chinh Phu Nhuan Ho Chi Minh,True
AGRIBANK,agribank,https://congty.review/companies/agribank,7,product,151-300,"Tầng 5, số 2 Láng Hạ Ba Dinh Ha Noi",True
HTECOM Technology,htecom-technology,https://congty.review/companies/htecom-technology,3,Outsource,1-50,"89 Ng. 27 Đ. Đại Cồ Việt, Cầu Dền, Hai Bà Trưng, Hà Nội",True
SenPrints,senprints,https://congty.review/companies/senprints,3,product,1-50,"Hai Ba Trung, Ha Noi",True
Công Ty Cổ Phần Tư Vấn Giải Pháp Tiên Phong,cong-ty-co-phan-tu-van-giai-phap-tien-phong,https://congty.review/companies/cong-ty-co-phan-tu-van-giai-phap-tien-phong,2,product,11-50,"Lầu 31, Tòa nhà Saigon Center, số 37 Tôn Đức Thắng, Phường Bến Nghé, Quận 1, Hồ Chí Minh",True
RIKKEISOFT,rikkeisoft,https://congty.review/companies/rikkeisoft,174,outsource,501-1000,"HH3 Building, Me Tri Street Nam Tu Liem Ha Noi",True
Orenda,orenda,https://congty.review/companies/orenda,25,product,51-150,"Thanh Xuan, Ha Noi",True
One Mount Group,one-mount-group,https://congty.review/companies/one-mount-group,23,outsource,,,True
ISOFH,isofh,https://congty.review/companies/isofh,68,product,51-150,"Tầng 3, Tháp AB, Toà UDIC COMPLEX, Hoàng Đạo Thuý, Cầu Giấy, Hà Nội",True
Công Ty TNHH Sansei Việt Nam,sansei-vietnam,https://congty.review/companies/sansei-vietnam,2,Other,51-150,"85 Bạch Đằng, Phường 2, Tân Bình, HCM",True
Optech,optech,https://congty.review/companies/optech,3,product,1-50,3/12 Đường số 4 Phường Trường Thọ Thu Duc Ho Chi Minh,True
Cryptopie-labo (cpl),cryptopie-labo-cpl,https://congty.review/companies/cryptopie-labo-cpl,105,outsource,51-150,"10F – Block A Song Da Building, Pham Hung Street, My Dinh I Ward, Nam Tu Liem District, Ha Noi, Viet Nam",True
Vinpearl,vinpearl,https://congty.review/companies/vinpearl,28,product,51-150,"Long Bien, Ha Noi",True
CÔNG TY CỔ PHẦN PARALINE SOFTWARE,cong-ty-co-phan-paraline-software,https://congty.review/companies/cong-ty-co-phan-paraline-software,0,IT,201-500,"Tầng 6 Tòa Peakview 36 Hoàng Cầu, Đống Đa, Hà Nội",True
TARA,tara,https://congty.review/companies/tara,15,product,51-150,"Tầng 3, Cao ốc HDTC, Số 36 Bùi Thị Xuân District 1 Ho Chi Minh",True
Sota Tek,sota-tek,https://congty.review/companies/sota-tek,142,outsource,51-150,Nguyễn Cơ Thạch Nam Tu Liem Ha Noi,True
WIPRO UNZA,wipro-unza,https://congty.review/companies/wipro-unza,8,product,301-500,District 1 Ho Chi Minh,True
Netcompany,netcompany,https://congty.review/companies/netcompany,330,product,,36 Phan Dang Luu Binh Thanh Ho Chi Minh,True
M_Service (MoMo),m_service-momo,https://congty.review/companies/m_service-momo,216,product,301-500,12 Tan Trao District 7 Ho Chi Minh,True
NetNam Corporation - Branch in HCMC,netnam-corporation-branch-in-hcmc,https://congty.review/companies/netnam-corporation-branch-in-hcmc,27,product,51-150,10 Nguyen Thi Minh Khai District 1 Ho Chi Minh,True
FPT Telecom,fpt-telecom,https://congty.review/companies/fpt-telecom,173,outsource,301-500,"29 Đường Tân Thuận, KCX Tân Thuận Ho Chi Minh",True
SCS Global Việt Nam,scs-global-viet-nam,https://congty.review/companies/scs-global-viet-nam,3,outsource,51-150,"438 Nguyễn Thị Minh Khai, Phường 5, Quận 3, Thành phố Hồ Chí Minh",True
AASC Audit Firm,aasc-audit-firm,https://congty.review/companies/aasc-audit-firm,15,product,1-50,"District 4, Ho Chi Minh",True
SystemEXE Việt Nam,systemexe-viet-nam,https://congty.review/companies/systemexe-viet-nam,66,outsource,1-50,364 Cong Hoa Tan Binh Ho Chi Minh,True
Bravestars Games,bravestars-games,https://congty.review/companies/bravestars-games,22,product,51-150,"Số 6 Lê Văn Thiêm, Thanh Xuân, Hà Nội",True
COZWORK,cozwork,https://congty.review/companies/cozwork,7,product,51-150,"Tan Binh, Ho Chi Minh",True
WOWCNS VIETNAM,wowcns-vietnam,https://congty.review/companies/wowcns-vietnam,15,outsource,1-50,"Thu Duc, Ho Chi Minh",True
Fetch Technology,fetch-technology,https://congty.review/companies/fetch-technology,8,product,151-300,"Ho Chi Minh, Ho Chi Minh, Ha Noi",True
GHN - Dịch Vụ Giao Hàng Nhanh,ghn-dich-vu-giao-hang-nhanh,https://congty.review/companies/ghn-dich-vu-giao-hang-nhanh,36,product,,"7a/28 Thành Thái, Quận 10, HCM",True
Viện Khoa Học Giáo Dục Và Quản Lý Kinh Tế,vien-khoa-hoc-giao-duc-va-quan-ly-kinh-te,https://congty.review/companies/vien-khoa-hoc-giao-duc-va-quan-ly-kinh-te,21,outsource,1-10,"BT06-16 khu đô thị An Hưng, P. Dương Nội, Hà Đông, Hà Nội",True
"CyberLogitec Vietnam Co., Ltd.",cyberlogitec-vietnam-co-ltd,https://congty.review/companies/cyberlogitec-vietnam-co-ltd,20,outsource,301-500,"Ho Chi Minh, Ha Noi",True
LOTUS APP,lotus-app,https://congty.review/companies/lotus-app,15,outsource,1-50,"Binh Thanh, Ho Chi Minh",True
PLAYSTUDIOS,playstudios,https://congty.review/companies/playstudios,13,outsource,,,True
VNG Corporation,vng-corporation,https://congty.review/companies/vng-corporation,242,product,,182 Le Dai Hanh St Ho Chi Minh,True
568E,568e,https://congty.review/companies/568e,2,product,1-50,264 Le Van Sy District 3 Ho Chi Minh,True
Công ty TNHH Phát Triển Trí Tuệ Nhân Tạo Trần Thanh Loan,tri-tue-nhan-tao-tran-thanh-loan,https://congty.review/companies/tri-tue-nhan-tao-tran-thanh-loan,106,Product,1-50,"Số 2/25P ngõ Hồ Giám, Phường Văn Miếu - Quốc Tử Giám, Hà Nội",True
Kowil Việt Nam,kowil-viet-nam,https://congty.review/companies/kowil-viet-nam,7,product,51-150,"Tầng 17 , toà Viwaseen, số 48 Tố Hữu , Hà Nội",True
STARKURA,starkura,https://congty.review/companies/starkura,23,outsource,1-50,"Thanh Xuan, Ha Noi",True
Mediastep Software Inc.,mediastep-software-inc,https://congty.review/companies/mediastep-software-inc,1389,product,51-150,"60A Đ. Trường Sơn, Phường 2, Tân Bình, Hồ Chí Minh",True
Phú Mỹ Hưng,phu-my-hung,https://congty.review/companies/phu-my-hung,6,outsource,151-500,"Cao ốc Lawrence S. Ting, 801, Nguyễn Văn Linh, Tân Phú, Quận 7, Thành phố Hồ Chí Minh",True
2NF Software,2nf-software,https://congty.review/companies/2nf-software,16,outsource,51-150,82 Duy Tan Cau Giay Ha Noi,True
PIZZA 4P'S,pizza-4p's,https://congty.review/companies/pizza-4p's,34,product,501-1000,151 Hai Ba Trung District 3 Ho Chi Minh,True
Hamsa Technologies,hamsa-technologies,https://congty.review/companies/hamsa-technologies,8,outsource,1-50,"P1710, B4 Kim Lien Dong Da Ha Noi",True
VMG Media,vmg-media,https://congty.review/companies/vmg-media,13,product,301-500,36 Hoàng Cầu Dong Da Ha Noi,True
CO-WELL ASIA,co-well-asia,https://congty.review/companies/co-well-asia,92,outsource,301-500,3 Duy Tan St. Cau Giay Ha Noi,True
California Fitness And Yoga Centers,california-fitness-and-yoga-centers,https://congty.review/companies/california-fitness-and-yoga-centers,25,product,,District 4 Ho Chi Minh,True
Yokogawa Vietnam Company Limited,yokogawa-vietnam-company-limited,https://congty.review/companies/yokogawa-vietnam-company-limited,2,outsource,,,True
